Epoch 1/3
------------------------------------------------------------
[1/1429] Loss: 0.7604 | LR: 0.005
[1338/1429] Loss: 0.3257 | LR: 0.005
[1339/1429] Loss: 0.2374 | LR: 0.005
[1340/1429] Loss: 0.4291 | LR: 0.005
[1341/1429] Loss: 0.2327 | LR: 0.005
[1342/1429] Loss: 1.0099 | LR: 0.005
[1343/1429] Loss: 1.0187 | LR: 0.005
[1344/1429] Loss: 0.3259 | LR: 0.005
[1345/1429] Loss: 0.6952 | LR: 0.005
[1346/1429] Loss: 0.93 | LR: 0.005
[1347/1429] Loss: 0.1793 | LR: 0.005
[1348/1429] Loss: 0.9156 | LR: 0.005
[1349/1429] Loss: 0.5854 | LR: 0.005
[1350/1429] Loss: 0.5669 | LR: 0.005
[1351/1429] Loss: 0.7372 | LR: 0.005
[1352/1429] Loss: 0.6989 | LR: 0.005
[1353/1429] Loss: 1.0358 | LR: 0.005
[1354/1429] Loss: 0.7446 | LR: 0.005
[1355/1429] Loss: 0.251 | LR: 0.005
[1356/1429] Loss: 0.6931 | LR: 0.005
[1357/1429] Loss: 0.6673 | LR: 0.005
[1358/1429] Loss: 0.6253 | LR: 0.005
[1359/1429] Loss: 0.5023 | LR: 0.005
[1360/1429] Loss: 0.726 | LR: 0.005
[1361/1429] Loss: 0.3978 | LR: 0.005
[1362/1429] Loss: 0.4205 | LR: 0.005
[1363/1429] Loss: 0.8366 | LR: 0.005
[1364/1429] Loss: 0.1356 | LR: 0.005
[1365/1429] Loss: 0.949 | LR: 0.005
[1366/1429] Loss: 0.9503 | LR: 0.005
[1367/1429] Loss: 0.9208 | LR: 0.005
[1368/1429] Loss: 0.5137 | LR: 0.005
[1369/1429] Loss: 0.5187 | LR: 0.005
[1370/1429] Loss: 0.9008 | LR: 0.005
[1371/1429] Loss: 0.9867 | LR: 0.005
[1372/1429] Loss: 0.5241 | LR: 0.005
[1373/1429] Loss: 0.538 | LR: 0.005
[1374/1429] Loss: 0.3409 | LR: 0.005
[1375/1429] Loss: 0.3622 | LR: 0.005
[1376/1429] Loss: 0.8263 | LR: 0.005
[1377/1429] Loss: 0.4541 | LR: 0.005
[1378/1429] Loss: 0.9489 | LR: 0.005
[1379/1429] Loss: 0.2735 | LR: 0.005
[1380/1429] Loss: 0.9937 | LR: 0.005
[1381/1429] Loss: 0.524 | LR: 0.005
[1382/1429] Loss: 0.631 | LR: 0.005
[1383/1429] Loss: 1.0805 | LR: 0.005
[1384/1429] Loss: 0.7325 | LR: 0.005
[1385/1429] Loss: 0.3621 | LR: 0.005
[1386/1429] Loss: 0.955 | LR: 0.005
[1387/1429] Loss: 0.6902 | LR: 0.005
[1388/1429] Loss: 0.7533 | LR: 0.005
[1389/1429] Loss: 1.0777 | LR: 0.005
[1390/1429] Loss: 0.2163 | LR: 0.005
[1391/1429] Loss: 0.7652 | LR: 0.005
[1392/1429] Loss: 0.8125 | LR: 0.005
[1393/1429] Loss: 1.0447 | LR: 0.005
[1394/1429] Loss: 1.0792 | LR: 0.005
[1395/1429] Loss: 0.4745 | LR: 0.005
[1396/1429] Loss: 0.7712 | LR: 0.005
[1397/1429] Loss: 0.3218 | LR: 0.005
[1398/1429] Loss: 0.3694 | LR: 0.005
[1399/1429] Loss: 0.9645 | LR: 0.005
[1400/1429] Loss: 1.0834 | LR: 0.005
[1401/1429] Loss: 0.8343 | LR: 0.005
[1402/1429] Loss: 0.5143 | LR: 0.005
[1403/1429] Loss: 1.0528 | LR: 0.005
[1404/1429] Loss: 0.1437 | LR: 0.005
[1405/1429] Loss: 0.6451 | LR: 0.005
[1406/1429] Loss: 0.162 | LR: 0.005
[1407/1429] Loss: 0.279 | LR: 0.005
[1408/1429] Loss: 0.1716 | LR: 0.005
[1409/1429] Loss: 0.3722 | LR: 0.005
[1410/1429] Loss: 0.9649 | LR: 0.005
[1411/1429] Loss: 0.4971 | LR: 0.005
[1412/1429] Loss: 0.5147 | LR: 0.005
[1413/1429] Loss: 0.3824 | LR: 0.005
[1414/1429] Loss: 0.9015 | LR: 0.005
[1415/1429] Loss: 0.4219 | LR: 0.005
[1416/1429] Loss: 0.9883 | LR: 0.005
[1417/1429] Loss: 0.1431 | LR: 0.005
[1418/1429] Loss: 0.1249 | LR: 0.005
[1419/1429] Loss: 0.3225 | LR: 0.005
[1420/1429] Loss: 0.6818 | LR: 0.005
[1421/1429] Loss: 0.3177 | LR: 0.005
[1422/1429] Loss: 0.2362 | LR: 0.005
[1423/1429] Loss: 0.2893 | LR: 0.005
[1424/1429] Loss: 0.8124 | LR: 0.005
[1425/1429] Loss: 0.4158 | LR: 0.005
[1426/1429] Loss: 0.5739 | LR: 0.005
[1427/1429] Loss: 0.3588 | LR: 0.005
[1428/1429] Loss: 0.3576 | LR: 0.005
[1429/1429] Loss: 0.4929 | LR: 0.005
[1429/1429] Epoch Time: 11m 32s

Epoch 3/3
------------------------------------------------------------
[1/1429] Loss: 0.2953 | LR: 0.005
[2/1429] Loss: 0.5614 | LR: 0.005
[3/1429] Loss: 0.6134 | LR: 0.005
[4/1429] Loss: 0.5898 | LR: 0.005
[5/1429] Loss: 0.2003 | LR: 0.005
[6/1429] Loss: 0.6005 | LR: 0.005
[7/1429] Loss: 0.0902 | LR: 0.005
[8/1429] Loss: 0.5001 | LR: 0.005
[9/1429] Loss: 0.5905 | LR: 0.005
[10/1429] Loss: 0.5368 | LR: 0.005
[11/1429] Loss: 0.7895 | LR: 0.005
[12/1429] Loss: 0.4898 | LR: 0.005
[13/1429] Loss: 0.2281 | LR: 0.005
[14/1429] Loss: 0.6176 | LR: 0.005
[15/1429] Loss: 0.3589 | LR: 0.005
[16/1429] Loss: 0.1692 | LR: 0.005
[17/1429] Loss: 0.0588 | LR: 0.005
[18/1429] Loss: 0.0764 | LR: 0.005
[19/1429] Loss: 0.3399 | LR: 0.005
[20/1429] Loss: 0.0773 | LR: 0.005
[21/1429] Loss: 0.5423 | LR: 0.005
[22/1429] Loss: 0.5843 | LR: 0.005
[23/1429] Loss: 0.0625 | LR: 0.005
[24/1429] Loss: 0.7265 | LR: 0.005
[25/1429] Loss: 0.6693 | LR: 0.005
[26/1429] Loss: 0.2492 | LR: 0.005
[27/1429] Loss: 0.8246 | LR: 0.005
[28/1429] Loss: 0.8639 | LR: 0.005
[29/1429] Loss: 0.1601 | LR: 0.005
[30/1429] Loss: 0.4521 | LR: 0.005
[31/1429] Loss: 0.4584 | LR: 0.005
[32/1429] Loss: 0.1866 | LR: 0.005
[33/1429] Loss: 0.101 | LR: 0.005
[34/1429] Loss: 0.5335 | LR: 0.005
[35/1429] Loss: 0.2871 | LR: 0.005
[36/1429] Loss: 0.4338 | LR: 0.005
[37/1429] Loss: 0.8443 | LR: 0.005
[38/1429] Loss: 0.9665 | LR: 0.005
[39/1429] Loss: 0.1313 | LR: 0.005
[40/1429] Loss: 0.5406 | LR: 0.005
[41/1429] Loss: 0.8005 | LR: 0.005
[42/1429] Loss: 0.0903 | LR: 0.005
[43/1429] Loss: 0.9521 | LR: 0.005
[44/1429] Loss: 0.6902 | LR: 0.005
[45/1429] Loss: 0.3869 | LR: 0.005
[46/1429] Loss: 0.7575 | LR: 0.005
[47/1429] Loss: 0.4194 | LR: 0.005
[48/1429] Loss: 0.4169 | LR: 0.005
[49/1429] Loss: 0.6507 | LR: 0.005
[50/1429] Loss: 0.8656 | LR: 0.005
[51/1429] Loss: 0.5427 | LR: 0.005
[52/1429] Loss: 0.2447 | LR: 0.005
[53/1429] Loss: 0.5966 | LR: 0.005
[54/1429] Loss: 0.2767 | LR: 0.005
[55/1429] Loss: 0.3687 | LR: 0.005
[56/1429] Loss: 0.0634 | LR: 0.005
[57/1429] Loss: 0.8672 | LR: 0.005
[58/1429] Loss: 0.121 | LR: 0.005
[59/1429] Loss: 0.8926 | LR: 0.005
[60/1429] Loss: 0.5267 | LR: 0.005
[61/1429] Loss: 0.0412 | LR: 0.005
[62/1429] Loss: 0.6272 | LR: 0.005
[63/1429] Loss: 0.9632 | LR: 0.005
[64/1429] Loss: 0.1317 | LR: 0.005
[65/1429] Loss: 0.5415 | LR: 0.005
[66/1429] Loss: 0.0181 | LR: 0.005
[67/1429] Loss: 0.992 | LR: 0.005
[68/1429] Loss: 0.3041 | LR: 0.005
[69/1429] Loss: 0.1334 | LR: 0.005
[70/1429] Loss: 0.9806 | LR: 0.005
[71/1429] Loss: 0.3534 | LR: 0.005
[72/1429] Loss: 0.4606 | LR: 0.005
[73/1429] Loss: 0.66 | LR: 0.005
[74/1429] Loss: 0.9561 | LR: 0.005
[75/1429] Loss: 0.8789 | LR: 0.005
[76/1429] Loss: 0.609 | LR: 0.005
[77/1429] Loss: 0.3492 | LR: 0.005
[78/1429] Loss: 0.1302 | LR: 0.005
[79/1429] Loss: 0.6253 | LR: 0.005
[80/1429] Loss: 0.0552 | LR: 0.005
[81/1429] Loss: 0.719 | LR: 0.005
[82/1429] Loss: 0.6115 | LR: 0.005
[83/1429] Loss: 0.4533 | LR: 0.005
[84/1429] Loss: 0.7949 | LR: 0.005
[85/1429] Loss: 0.5916 | LR: 0.005
[86/1429] Loss: 0.7194 | LR: 0.005
[87/1429] Loss: 0.6746 | LR: 0.005
[88/1429] Loss: 0.0637 | LR: 0.005
[89/1429] Loss: 0.6713 | LR: 0.005
[90/1429] Loss: 0.8043 | LR: 0.005
[91/1429] Loss: 0.1985 | LR: 0.005
[92/1429] Loss: 0.6761 | LR: 0.005
[93/1429] Loss: 0.3078 | LR: 0.005
[94/1429] Loss: 0.9599 | LR: 0.005
[95/1429] Loss: 0.2721 | LR: 0.005
[96/1429] Loss: 0.9991 | LR: 0.005
[97/1429] Loss: 0.3163 | LR: 0.005
[98/1429] Loss: 0.969 | LR: 0.005
[99/1429] Loss: 0.3733 | LR: 0.005
[100/1429] Loss: 0.2853 | LR: 0.005
[101/1429] Loss: 0.6767 | LR: 0.005
[102/1429] Loss: 0.4584 | LR: 0.005
[103/1429] Loss: 0.4459 | LR: 0.005
[104/1429] Loss: 0.7168 | LR: 0.005
[105/1429] Loss: 0.4336 | LR: 0.005
[106/1429] Loss: 0.5043 | LR: 0.005
[107/1429] Loss: 0.5005 | LR: 0.005
[108/1429] Loss: 0.8601 | LR: 0.005
[109/1429] Loss: 0.7708 | LR: 0.005
[110/1429] Loss: 0.751 | LR: 0.005
[111/1429] Loss: 0.7332 | LR: 0.005
[112/1429] Loss: 0.2295 | LR: 0.005
[113/1429] Loss: 0.6323 | LR: 0.005
[114/1429] Loss: 0.6099 | LR: 0.005
[115/1429] Loss: 0.6359 | LR: 0.005
[116/1429] Loss: 0.185 | LR: 0.005
[117/1429] Loss: 0.4626 | LR: 0.005
[118/1429] Loss: 0.6184 | LR: 0.005
[119/1429] Loss: 0.7955 | LR: 0.005
[120/1429] Loss: 0.396 | LR: 0.005
[121/1429] Loss: 0.3306 | LR: 0.005
[122/1429] Loss: 0.052 | LR: 0.005
[123/1429] Loss: 0.9651 | LR: 0.005
[124/1429] Loss: 0.1576 | LR: 0.005
[125/1429] Loss: 0.4029 | LR: 0.005
[126/1429] Loss: 0.2854 | LR: 0.005
[127/1429] Loss: 0.0978 | LR: 0.005
[128/1429] Loss: 0.4647 | LR: 0.005
[129/1429] Loss: 0.4846 | LR: 0.005
[130/1429] Loss: 0.238 | LR: 0.005
[131/1429] Loss: 0.9983 | LR: 0.005
[132/1429] Loss: 0.1051 | LR: 0.005
[133/1429] Loss: 0.485 | LR: 0.005
[134/1429] Loss: 0.6514 | LR: 0.005
[135/1429] Loss: 0.6124 | LR: 0.005
[136/1429] Loss: 0.3375 | LR: 0.005
[137/1429] Loss: 0.8271 | LR: 0.005
[138/1429] Loss: 0.7051 | LR: 0.005
[139/1429] Loss: 0.7654 | LR: 0.005
[140/1429] Loss: 0.0156 | LR: 0.005
[141/1429] Loss: 0.7548 | LR: 0.005
[142/1429] Loss: 0.2563 | LR: 0.005
[143/1429] Loss: 0.7056 | LR: 0.005
[144/1429] Loss: 0.1754 | LR: 0.005
[145/1429] Loss: 0.0358 | LR: 0.005
[146/1429] Loss: 0.3002 | LR: 0.005
[147/1429] Loss: 0.1541 | LR: 0.005
[148/1429] Loss: 0.3331 | LR: 0.005
[149/1429] Loss: 0.1255 | LR: 0.005
[150/1429] Loss: 0.5457 | LR: 0.005
[151/1429] Loss: 0.2661 | LR: 0.005
[152/1429] Loss: 0.0162 | LR: 0.005
[153/1429] Loss: 0.1312 | LR: 0.005
[154/1429] Loss: 0.7366 | LR: 0.005
[155/1429] Loss: 0.3902 | LR: 0.005
[156/1429] Loss: 0.59 | LR: 0.005
[157/1429] Loss: 0.4308 | LR: 0.005
[158/1429] Loss: 0.0083 | LR: 0.005
[159/1429] Loss: 0.0911 | LR: 0.005
[160/1429] Loss: 0.2015 | LR: 0.005
[161/1429] Loss: 0.8076 | LR: 0.005
[162/1429] Loss: 0.3937 | LR: 0.005
[163/1429] Loss: 0.8611 | LR: 0.005
[164/1429] Loss: 0.9475 | LR: 0.005
[165/1429] Loss: 0.3643 | LR: 0.005
[166/1429] Loss: 0.0095 | LR: 0.005
[167/1429] Loss: 0.9072 | LR: 0.005
[168/1429] Loss: 0.7057 | LR: 0.005
[169/1429] Loss: 0.3007 | LR: 0.005
[170/1429] Loss: 0.8392 | LR: 0.005
[171/1429] Loss: 0.3476 | LR: 0.005
[172/1429] Loss: 0.8896 | LR: 0.005
[173/1429] Loss: 0.1916 | LR: 0.005
[174/1429] Loss: 0.0149 | LR: 0.005
[175/1429] Loss: 0.8341 | LR: 0.005
[176/1429] Loss: 0.1192 | LR: 0.005
[177/1429] Loss: 0.6941 | LR: 0.005
[178/1429] Loss: 0.422 | LR: 0.005
[179/1429] Loss: 0.6727 | LR: 0.005
[180/1429] Loss: 0.6529 | LR: 0.005
[181/1429] Loss: 0.821 | LR: 0.005
[182/1429] Loss: 0.5412 | LR: 0.005
[183/1429] Loss: 0.3566 | LR: 0.005
[184/1429] Loss: 0.5474 | LR: 0.005
[185/1429] Loss: 0.9066 | LR: 0.005
[186/1429] Loss: 0.5714 | LR: 0.005
[187/1429] Loss: 0.3126 | LR: 0.005
[188/1429] Loss: 0.6712 | LR: 0.005
[189/1429] Loss: 0.4958 | LR: 0.005
[190/1429] Loss: 0.7924 | LR: 0.005
[191/1429] Loss: 0.4055 | LR: 0.005
[192/1429] Loss: 0.8026 | LR: 0.005
[193/1429] Loss: 0.3662 | LR: 0.005
[194/1429] Loss: 0.7324 | LR: 0.005
[195/1429] Loss: 0.123 | LR: 0.005
[196/1429] Loss: 0.0063 | LR: 0.005
[197/1429] Loss: 0.6926 | LR: 0.005
[198/1429] Loss: 0.7217 | LR: 0.005
[199/1429] Loss: 0.6461 | LR: 0.005
[200/1429] Loss: 0.5568 | LR: 0.005
[201/1429] Loss: 0.6852 | LR: 0.005
[202/1429] Loss: 0.6053 | LR: 0.005
[203/1429] Loss: 0.7201 | LR: 0.005
[204/1429] Loss: 0.9151 | LR: 0.005
[205/1429] Loss: 0.5932 | LR: 0.005
[206/1429] Loss: 0.7761 | LR: 0.005
[207/1429] Loss: 0.7952 | LR: 0.005
[208/1429] Loss: 0.2524 | LR: 0.005
[209/1429] Loss: 0.1175 | LR: 0.005
[210/1429] Loss: 0.8517 | LR: 0.005
[211/1429] Loss: 0.925 | LR: 0.005
[212/1429] Loss: 0.9174 | LR: 0.005
[213/1429] Loss: 0.5984 | LR: 0.005
[214/1429] Loss: 0.7545 | LR: 0.005
[215/1429] Loss: 0.5323 | LR: 0.005
[216/1429] Loss: 0.9695 | LR: 0.005
[217/1429] Loss: 0.464 | LR: 0.005
[218/1429] Loss: 0.7804 | LR: 0.005
[219/1429] Loss: 0.6107 | LR: 0.005
[220/1429] Loss: 0.8687 | LR: 0.005
[221/1429] Loss: 0.1498 | LR: 0.005
[222/1429] Loss: 0.3987 | LR: 0.005
[223/1429] Loss: 0.5767 | LR: 0.005
[224/1429] Loss: 0.4494 | LR: 0.005
[225/1429] Loss: 0.3432 | LR: 0.005
[226/1429] Loss: 0.7722 | LR: 0.005
[227/1429] Loss: 0.821 | LR: 0.005
[228/1429] Loss: 0.6388 | LR: 0.005
[229/1429] Loss: 0.7977 | LR: 0.005
[230/1429] Loss: 0.2731 | LR: 0.005
[231/1429] Loss: 0.5521 | LR: 0.005
[232/1429] Loss: 0.8596 | LR: 0.005
[233/1429] Loss: 0.0426 | LR: 0.005
[234/1429] Loss: 0.4946 | LR: 0.005
[235/1429] Loss: 0.7179 | LR: 0.005
[236/1429] Loss: 0.9049 | LR: 0.005
[237/1429] Loss: 0.5157 | LR: 0.005
[238/1429] Loss: 0.08 | LR: 0.005
[239/1429] Loss: 0.9096 | LR: 0.005
[240/1429] Loss: 0.7472 | LR: 0.005
[241/1429] Loss: 0.3792 | LR: 0.005
[242/1429] Loss: 0.6184 | LR: 0.005
[243/1429] Loss: 0.0284 | LR: 0.005
[244/1429] Loss: 0.6159 | LR: 0.005
[245/1429] Loss: 0.0775 | LR: 0.005
[246/1429] Loss: 0.2017 | LR: 0.005
[247/1429] Loss: 0.066 | LR: 0.005
[248/1429] Loss: 0.5287 | LR: 0.005
[249/1429] Loss: 0.7129 | LR: 0.005
[250/1429] Loss: 0.7672 | LR: 0.005
[251/1429] Loss: 0.7204 | LR: 0.005
[252/1429] Loss: 0.3916 | LR: 0.005
[253/1429] Loss: 0.6531 | LR: 0.005
[254/1429] Loss: 0.3814 | LR: 0.005
[255/1429] Loss: 0.0254 | LR: 0.005
[256/1429] Loss: 0.9608 | LR: 0.005
[257/1429] Loss: 0.6234 | LR: 0.005
[258/1429] Loss: 0.4361 | LR: 0.005
[259/1429] Loss: 0.0181 | LR: 0.005
[260/1429] Loss: 0.3763 | LR: 0.005
[261/1429] Loss: 0.2111 | LR: 0.005
[262/1429] Loss: 0.9964 | LR: 0.005
[263/1429] Loss: 0.0358 | LR: 0.005
[264/1429] Loss: 0.0773 | LR: 0.005
[265/1429] Loss: 0.6986 | LR: 0.005
[266/1429] Loss: 0.1142 | LR: 0.005
[267/1429] Loss: 0.1352 | LR: 0.005
[268/1429] Loss: 0.0156 | LR: 0.005
[269/1429] Loss: 0.5677 | LR: 0.005
[270/1429] Loss: 0.8378 | LR: 0.005
[271/1429] Loss: 0.042 | LR: 0.005
[272/1429] Loss: 0.7921 | LR: 0.005
[273/1429] Loss: 0.1166 | LR: 0.005
[274/1429] Loss: 0.5573 | LR: 0.005
[275/1429] Loss: 0.6025 | LR: 0.005
[276/1429] Loss: 0.0476 | LR: 0.005
[277/1429] Loss: 0.5753 | LR: 0.005
[278/1429] Loss: 0.107 | LR: 0.005
[279/1429] Loss: 0.9466 | LR: 0.005
[280/1429] Loss: 0.3 | LR: 0.005
[281/1429] Loss: 0.2285 | LR: 0.005
[282/1429] Loss: 0.3572 | LR: 0.005
[283/1429] Loss: 0.833 | LR: 0.005
[284/1429] Loss: 0.7779 | LR: 0.005
[285/1429] Loss: 0.0733 | LR: 0.005
[286/1429] Loss: 0.974 | LR: 0.005
[287/1429] Loss: 0.1163 | LR: 0.005
[288/1429] Loss: 0.8486 | LR: 0.005
[289/1429] Loss: 0.9463 | LR: 0.005
[290/1429] Loss: 0.4443 | LR: 0.005
[291/1429] Loss: 0.2475 | LR: 0.005
[292/1429] Loss: 0.8183 | LR: 0.005
[293/1429] Loss: 0.3011 | LR: 0.005
[294/1429] Loss: 0.5683 | LR: 0.005
[295/1429] Loss: 0.7041 | LR: 0.005
[296/1429] Loss: 0.4195 | LR: 0.005
[297/1429] Loss: 0.4621 | LR: 0.005
[298/1429] Loss: 0.0716 | LR: 0.005
[299/1429] Loss: 0.9413 | LR: 0.005
[300/1429] Loss: 0.7663 | LR: 0.005
[301/1429] Loss: 0.4551 | LR: 0.005
[302/1429] Loss: 0.5911 | LR: 0.005
[303/1429] Loss: 0.5456 | LR: 0.005
[304/1429] Loss: 0.7903 | LR: 0.005
[305/1429] Loss: 0.4392 | LR: 0.005
[306/1429] Loss: 0.358 | LR: 0.005
[307/1429] Loss: 0.5062 | LR: 0.005
[308/1429] Loss: 0.6721 | LR: 0.005
[309/1429] Loss: 0.6478 | LR: 0.005
[310/1429] Loss: 0.9175 | LR: 0.005
[311/1429] Loss: 0.7872 | LR: 0.005
[312/1429] Loss: 0.6463 | LR: 0.005
[313/1429] Loss: 0.2249 | LR: 0.005
[314/1429] Loss: 0.8873 | LR: 0.005
[315/1429] Loss: 0.4268 | LR: 0.005
[316/1429] Loss: 0.1712 | LR: 0.005
[317/1429] Loss: 0.4062 | LR: 0.005
[318/1429] Loss: 0.1786 | LR: 0.005
[319/1429] Loss: 0.784 | LR: 0.005
[320/1429] Loss: 0.684 | LR: 0.005
[321/1429] Loss: 0.8188 | LR: 0.005
[322/1429] Loss: 0.2953 | LR: 0.005
[323/1429] Loss: 0.7597 | LR: 0.005
[324/1429] Loss: 0.9805 | LR: 0.005
[325/1429] Loss: 0.3622 | LR: 0.005
[326/1429] Loss: 0.8592 | LR: 0.005
[327/1429] Loss: 0.1677 | LR: 0.005
[328/1429] Loss: 0.2746 | LR: 0.005
[329/1429] Loss: 0.9762 | LR: 0.005
[330/1429] Loss: 0.5605 | LR: 0.005
[331/1429] Loss: 0.4114 | LR: 0.005
[332/1429] Loss: 0.0617 | LR: 0.005
[333/1429] Loss: 0.8224 | LR: 0.005
[334/1429] Loss: 0.5014 | LR: 0.005
[335/1429] Loss: 0.2959 | LR: 0.005
[336/1429] Loss: 0.0875 | LR: 0.005
[337/1429] Loss: 0.1605 | LR: 0.005
[338/1429] Loss: 0.4569 | LR: 0.005
[339/1429] Loss: 0.9991 | LR: 0.005
[340/1429] Loss: 0.437 | LR: 0.005
[341/1429] Loss: 0.7634 | LR: 0.005
[342/1429] Loss: 0.1812 | LR: 0.005
[343/1429] Loss: 0.3213 | LR: 0.005
[344/1429] Loss: 0.7804 | LR: 0.005
[345/1429] Loss: 0.8027 | LR: 0.005
[346/1429] Loss: 0.826 | LR: 0.005
[347/1429] Loss: 0.1797 | LR: 0.005
[348/1429] Loss: 0.0733 | LR: 0.005
[349/1429] Loss: 0.8735 | LR: 0.005
[350/1429] Loss: 0.0534 | LR: 0.005
[351/1429] Loss: 0.6308 | LR: 0.005
[352/1429] Loss: 0.1296 | LR: 0.005
[353/1429] Loss: 0.5672 | LR: 0.005
[354/1429] Loss: 0.8251 | LR: 0.005
[355/1429] Loss: 0.7328 | LR: 0.005
[356/1429] Loss: 0.5887 | LR: 0.005
[357/1429] Loss: 0.812 | LR: 0.005
[358/1429] Loss: 0.6092 | LR: 0.005
[359/1429] Loss: 0.1546 | LR: 0.005
[360/1429] Loss: 0.8349 | LR: 0.005
[361/1429] Loss: 0.2538 | LR: 0.005
[362/1429] Loss: 0.6542 | LR: 0.005
[363/1429] Loss: 0.9877 | LR: 0.005
[364/1429] Loss: 0.6615 | LR: 0.005
[365/1429] Loss: 0.2644 | LR: 0.005
[366/1429] Loss: 0.5106 | LR: 0.005
[367/1429] Loss: 0.9165 | LR: 0.005
[368/1429] Loss: 0.3048 | LR: 0.005
[369/1429] Loss: 0.5348 | LR: 0.005
[370/1429] Loss: 0.6005 | LR: 0.005
[371/1429] Loss: 0.7016 | LR: 0.005
[372/1429] Loss: 0.7671 | LR: 0.005
[373/1429] Loss: 0.9382 | LR: 0.005
[374/1429] Loss: 0.9005 | LR: 0.005
[375/1429] Loss: 0.6377 | LR: 0.005
[376/1429] Loss: 0.3046 | LR: 0.005
[377/1429] Loss: 0.68 | LR: 0.005
[378/1429] Loss: 0.7219 | LR: 0.005
[379/1429] Loss: 0.5714 | LR: 0.005
[380/1429] Loss: 0.8282 | LR: 0.005
[381/1429] Loss: 0.821 | LR: 0.005
[382/1429] Loss: 0.2676 | LR: 0.005
[383/1429] Loss: 0.8914 | LR: 0.005
[384/1429] Loss: 0.8391 | LR: 0.005
[385/1429] Loss: 0.7623 | LR: 0.005
[386/1429] Loss: 0.014 | LR: 0.005
[387/1429] Loss: 0.6388 | LR: 0.005
[388/1429] Loss: 0.3517 | LR: 0.005
[389/1429] Loss: 0.6177 | LR: 0.005
[390/1429] Loss: 0.0418 | LR: 0.005
[391/1429] Loss: 0.4758 | LR: 0.005
[392/1429] Loss: 0.0833 | LR: 0.005
[393/1429] Loss: 0.8599 | LR: 0.005
[394/1429] Loss: 0.083 | LR: 0.005
[395/1429] Loss: 0.9661 | LR: 0.005
[396/1429] Loss: 0.7443 | LR: 0.005
[397/1429] Loss: 0.3085 | LR: 0.005
[398/1429] Loss: 0.0326 | LR: 0.005
[399/1429] Loss: 0.7859 | LR: 0.005
[400/1429] Loss: 0.126 | LR: 0.005
[401/1429] Loss: 0.5907 | LR: 0.005
[402/1429] Loss: 0.7105 | LR: 0.005
[403/1429] Loss: 0.7809 | LR: 0.005
[404/1429] Loss: 0.8906 | LR: 0.005
[405/1429] Loss: 0.6789 | LR: 0.005
[406/1429] Loss: 0.2212 | LR: 0.005
[407/1429] Loss: 0.2864 | LR: 0.005
[408/1429] Loss: 0.5423 | LR: 0.005
[409/1429] Loss: 0.4704 | LR: 0.005
[410/1429] Loss: 0.9171 | LR: 0.005
[411/1429] Loss: 0.2962 | LR: 0.005
[412/1429] Loss: 0.6675 | LR: 0.005
[413/1429] Loss: 0.1928 | LR: 0.005
[414/1429] Loss: 0.9463 | LR: 0.005
[415/1429] Loss: 0.3934 | LR: 0.005
[416/1429] Loss: 0.5271 | LR: 0.005
[417/1429] Loss: 0.1663 | LR: 0.005
[418/1429] Loss: 0.2307 | LR: 0.005
[419/1429] Loss: 0.4402 | LR: 0.005
[420/1429] Loss: 0.4037 | LR: 0.005
[421/1429] Loss: 0.8634 | LR: 0.005
[422/1429] Loss: 0.3766 | LR: 0.005
[423/1429] Loss: 0.9531 | LR: 0.005
[424/1429] Loss: 0.4904 | LR: 0.005
[425/1429] Loss: 0.6264 | LR: 0.005
[426/1429] Loss: 0.0135 | LR: 0.005
[427/1429] Loss: 0.7689 | LR: 0.005
[428/1429] Loss: 0.53 | LR: 0.005
[429/1429] Loss: 0.2593 | LR: 0.005
[430/1429] Loss: 0.4226 | LR: 0.005
[431/1429] Loss: 0.4001 | LR: 0.005
[432/1429] Loss: 0.8204 | LR: 0.005
[433/1429] Loss: 0.1941 | LR: 0.005
[434/1429] Loss: 0.1066 | LR: 0.005
[435/1429] Loss: 0.2467 | LR: 0.005
[436/1429] Loss: 0.1385 | LR: 0.005
[437/1429] Loss: 0.7101 | LR: 0.005
[438/1429] Loss: 0.0838 | LR: 0.005
[439/1429] Loss: 0.4442 | LR: 0.005
[440/1429] Loss: 0.3485 | LR: 0.005
[441/1429] Loss: 0.681 | LR: 0.005
[442/1429] Loss: 0.8728 | LR: 0.005
[443/1429] Loss: 0.4639 | LR: 0.005
[444/1429] Loss: 0.8997 | LR: 0.005
[445/1429] Loss: 0.5783 | LR: 0.005
[446/1429] Loss: 0.6017 | LR: 0.005
[447/1429] Loss: 0.439 | LR: 0.005
[448/1429] Loss: 0.0686 | LR: 0.005
[449/1429] Loss: 0.7011 | LR: 0.005
[450/1429] Loss: 0.3968 | LR: 0.005
[451/1429] Loss: 0.2864 | LR: 0.005
[452/1429] Loss: 0.4189 | LR: 0.005
[453/1429] Loss: 0.4813 | LR: 0.005
[454/1429] Loss: 0.8548 | LR: 0.005
[455/1429] Loss: 0.8675 | LR: 0.005
[456/1429] Loss: 0.7177 | LR: 0.005
[457/1429] Loss: 0.41 | LR: 0.005
[458/1429] Loss: 0.576 | LR: 0.005
[459/1429] Loss: 0.9732 | LR: 0.005
[460/1429] Loss: 0.0514 | LR: 0.005
[461/1429] Loss: 0.9642 | LR: 0.005
[462/1429] Loss: 0.0719 | LR: 0.005
